# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the ReactionKinetics material model. This table is for upper-mantle -> upper-mtz evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa) temperature (K) depth (m) density a (kg/m3) density b (kg/m3) thermal expansivity a (1/K) thermal expansivity b (1/K) specific heat a (J/K/kg) specific heat b (J/K/kg) compressibility a (1/Pa) compressibility b (1/Pa) seismic Vp a (m/s) seismic Vp b (m/s) seismic dVp/dT a (m/s/K) seismic dVp/dT b (m/s/K) seismic Vs a (m/s) seismic Vs b (m/s) seismic dVs/dT a (m/s/K) seismic dVs/dT b (m/s/K) molar internal energy a (J/mol) molar internal energy b (J/mol) molar Gibbs a (J/mol) molar Gibbs b (J/mol) molar entropy a (J/mol) molar entropy b (J/mol) molar volume a (m^3/mol) molar volume b (m^3/mol) delta density (kg/m3) delta thermal expansivity (1/K) delta specific heat (J/K/kg) delta compressibility (1/Pa) delta internal energy (J/mol) delta molar Gibbs (J/mol) delta molar entropy (J/K/mol) delta molar volume (m^3/mol)
#
pressure	temperature	depth	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
3.15521e+10	1.92556e+03	8.46837e+05	3.74787e+03	3.89490e+03	1.50682e-05	1.77548e-05	1.25340e+03	1.26595e+03	4.31683e-12	3.74964e-12	9.79603e+03	1.05567e+04	-3.60821e-01	-3.83992e-01	5.06113e+03	5.67702e+03	-3.30492e-01	-3.29544e-01	-1.69831e+06	-1.69605e+06	-1.21228e+06	-1.24051e+06	3.62718e+02	3.55334e+02	3.75400e-05	3.61229e-05	1.47032e+02	2.68662e-06	1.25441e+01	-5.67192e-13	2.26686e+03	-2.82295e+04	-7.38326e+00	-1.41713e-06
3.18241e+10	1.92786e+03	8.53010e+05	3.75222e+03	3.89884e+03	1.49870e-05	1.76709e-05	1.25325e+03	1.26574e+03	4.29816e-12	3.73550e-12	9.80791e+03	1.05678e+04	-3.59850e-01	-3.82793e-01	5.06384e+03	5.67997e+03	-3.30138e-01	-3.28976e-01	-1.69682e+06	-1.69482e+06	-1.20291e+06	-1.23151e+06	3.62774e+02	3.55373e+02	3.74964e-05	3.60864e-05	1.46611e+02	2.68394e-06	1.24937e+01	-5.62668e-13	2.00564e+03	-2.85971e+04	-7.40175e+00	-1.41001e-06
3.20961e+10	1.93016e+03	8.59177e+05	3.75657e+03	3.90276e+03	1.49067e-05	1.75879e-05	1.25309e+03	1.26554e+03	4.27967e-12	3.72147e-12	9.81975e+03	1.05788e+04	-3.58889e-01	-3.81606e-01	5.06653e+03	5.68290e+03	-3.29788e-01	-3.28413e-01	-1.69533e+06	-1.69358e+06	-1.19355e+06	-1.22252e+06	3.62832e+02	3.55412e+02	3.74531e-05	3.60501e-05	1.46194e+02	2.68123e-06	1.24438e+01	-5.58202e-13	1.74445e+03	-2.89626e+04	-7.42026e+00	-1.40295e-06
3.23681e+10	1.93243e+03	8.65338e+05	3.76090e+03	3.90668e+03	1.48272e-05	1.75056e-05	1.25294e+03	1.26533e+03	4.26135e-12	3.70755e-12	9.83154e+03	1.05899e+04	-3.57939e-01	-3.80431e-01	5.06921e+03	5.68582e+03	-3.29444e-01	-3.27856e-01	-1.69383e+06	-1.69234e+06	-1.18420e+06	-1.21352e+06	3.62888e+02	3.55450e+02	3.74099e-05	3.60140e-05	1.45779e+02	2.67847e-06	1.23940e+01	-5.53793e-13	1.48331e+03	-2.93264e+04	-7.43881e+00	-1.39596e-06
3.26401e+10	1.93470e+03	8.71494e+05	3.76522e+03	3.91059e+03	1.47485e-05	1.74242e-05	1.25279e+03	1.26513e+03	4.24319e-12	3.69375e-12	9.84328e+03	1.06009e+04	-3.57000e-01	-3.79267e-01	5.07187e+03	5.68872e+03	-3.29104e-01	-3.27305e-01	-1.69232e+06	-1.69110e+06	-1.17485e+06	-1.20454e+06	3.62945e+02	3.55488e+02	3.73670e-05	3.59780e-05	1.45367e+02	2.67568e-06	1.23447e+01	-5.49440e-13	1.22223e+03	-2.96882e+04	-7.45737e+00	-1.38904e-06
3.29121e+10	1.93697e+03	8.77645e+05	3.76952e+03	3.91448e+03	1.46707e-05	1.73435e-05	1.25264e+03	1.26493e+03	4.22521e-12	3.68007e-12	9.85498e+03	1.06118e+04	-3.56071e-01	-3.78115e-01	5.07451e+03	5.69160e+03	-3.28769e-01	-3.26760e-01	-1.69081e+06	-1.68985e+06	-1.16552e+06	-1.19557e+06	3.63002e+02	3.55526e+02	3.73244e-05	3.59422e-05	1.44958e+02	2.67285e-06	1.22957e+01	-5.45142e-13	9.61213e+02	-3.00481e+04	-7.47596e+00	-1.38217e-06
3.31841e+10	1.93924e+03	8.83790e+05	3.77381e+03	3.91836e+03	1.45937e-05	1.72637e-05	1.25249e+03	1.26474e+03	4.20739e-12	3.66649e-12	9.86662e+03	1.06227e+04	-3.55152e-01	-3.76975e-01	5.07712e+03	5.69446e+03	-3.28440e-01	-3.26220e-01	-1.68930e+06	-1.68860e+06	-1.15620e+06	-1.18660e+06	3.63060e+02	3.55566e+02	3.72819e-05	3.59066e-05	1.44552e+02	2.66999e-06	1.22472e+01	-5.40898e-13	7.00258e+02	-3.04062e+04	-7.49455e+00	-1.37536e-06
3.34561e+10	1.94146e+03	8.89930e+05	3.77809e+03	3.92224e+03	1.45175e-05	1.71845e-05	1.25234e+03	1.26454e+03	4.18972e-12	3.65302e-12	9.87823e+03	1.06336e+04	-3.54242e-01	-3.75845e-01	5.07974e+03	5.69732e+03	-3.28113e-01	-3.25685e-01	-1.68779e+06	-1.68735e+06	-1.14687e+06	-1.17763e+06	3.63114e+02	3.55601e+02	3.72397e-05	3.58711e-05	1.44149e+02	2.66708e-06	1.21985e+01	-5.36707e-13	4.39418e+02	-3.07627e+04	-7.51320e+00	-1.36862e-06
3.37281e+10	1.94368e+03	8.96065e+05	3.78236e+03	3.92611e+03	1.44420e-05	1.71062e-05	1.25220e+03	1.26435e+03	4.17222e-12	3.63965e-12	9.88980e+03	1.06444e+04	-3.53342e-01	-3.74726e-01	5.08233e+03	5.70016e+03	-3.27792e-01	-3.25155e-01	-1.68627e+06	-1.68609e+06	-1.13755e+06	-1.16867e+06	3.63169e+02	3.55637e+02	3.71977e-05	3.58358e-05	1.43749e+02	2.66414e-06	1.21503e+01	-5.32568e-13	1.78662e+02	-3.11173e+04	-7.53186e+00	-1.36194e-06
3.40001e+10	1.94590e+03	9.02195e+05	3.78661e+03	3.92996e+03	1.43674e-05	1.70285e-05	1.25205e+03	1.26416e+03	4.15487e-12	3.62639e-12	9.90132e+03	1.06552e+04	-3.52451e-01	-3.73618e-01	5.08490e+03	5.70298e+03	-3.27475e-01	-3.24631e-01	-1.68475e+06	-1.68483e+06	-1.12824e+06	-1.15971e+06	3.63224e+02	3.55674e+02	3.71559e-05	3.58006e-05	1.43351e+02	2.66118e-06	1.21025e+01	-5.28480e-13	-8.20043e+01	-3.14701e+04	-7.55053e+00	-1.35531e-06
3.42721e+10	1.94812e+03	9.08320e+05	3.79085e+03	3.93381e+03	1.42935e-05	1.69517e-05	1.25191e+03	1.26397e+03	4.13769e-12	3.61324e-12	9.91278e+03	1.06659e+04	-3.51571e-01	-3.72520e-01	5.08745e+03	5.70579e+03	-3.27163e-01	-3.24113e-01	-1.68322e+06	-1.68356e+06	-1.11895e+06	-1.15077e+06	3.63281e+02	3.55712e+02	3.71144e-05	3.57656e-05	1.42955e+02	2.65819e-06	1.20551e+01	-5.24442e-13	-3.42575e+02	-3.18211e+04	-7.56921e+00	-1.34874e-06
3.45441e+10	1.95029e+03	9.14440e+05	3.79508e+03	3.93764e+03	1.42203e-05	1.68754e-05	1.25177e+03	1.26378e+03	4.12064e-12	3.60019e-12	9.92422e+03	1.06767e+04	-3.50698e-01	-3.71432e-01	5.09000e+03	5.70859e+03	-3.26855e-01	-3.23598e-01	-1.68170e+06	-1.68230e+06	-1.10965e+06	-1.14182e+06	3.63333e+02	3.55745e+02	3.70730e-05	3.57308e-05	1.42563e+02	2.65516e-06	1.20075e+01	-5.20454e-13	-6.02992e+02	-3.21706e+04	-7.58794e+00	-1.34224e-06
3.48161e+10	1.95246e+03	9.20554e+05	3.79929e+03	3.94147e+03	1.41478e-05	1.67999e-05	1.25163e+03	1.26359e+03	4.10375e-12	3.58724e-12	9.93562e+03	1.06874e+04	-3.49834e-01	-3.70355e-01	5.09252e+03	5.71137e+03	-3.26550e-01	-3.23089e-01	-1.68017e+06	-1.68103e+06	-1.10036e+06	-1.13288e+06	3.63386e+02	3.55779e+02	3.70319e-05	3.56961e-05	1.42174e+02	2.65210e-06	1.19604e+01	-5.16515e-13	-8.63294e+02	-3.25183e+04	-7.60668e+00	-1.33579e-06
3.50881e+10	1.95464e+03	9.26664e+05	3.80350e+03	3.94528e+03	1.40761e-05	1.67252e-05	1.25150e+03	1.26341e+03	4.08701e-12	3.57439e-12	9.94696e+03	1.06980e+04	-3.48980e-01	-3.69288e-01	5.09503e+03	5.71414e+03	-3.26250e-01	-3.22586e-01	-1.67863e+06	-1.67975e+06	-1.09108e+06	-1.12395e+06	3.63440e+02	3.55814e+02	3.69910e-05	3.56616e-05	1.41786e+02	2.64903e-06	1.19137e+01	-5.12623e-13	-1.12348e+03	-3.28642e+04	-7.62542e+00	-1.32939e-06
3.53601e+10	1.95681e+03	9.32769e+05	3.80769e+03	3.94909e+03	1.40052e-05	1.66511e-05	1.25136e+03	1.26323e+03	4.07042e-12	3.56164e-12	9.95826e+03	1.07086e+04	-3.48136e-01	-3.68232e-01	5.09752e+03	5.71689e+03	-3.25955e-01	-3.22087e-01	-1.67709e+06	-1.67847e+06	-1.08181e+06	-1.11502e+06	3.63494e+02	3.55850e+02	3.69503e-05	3.56272e-05	1.41402e+02	2.64593e-06	1.18673e+01	-5.08779e-13	-1.38356e+03	-3.32084e+04	-7.64416e+00	-1.32305e-06
3.56321e+10	1.95895e+03	9.38869e+05	3.81187e+03	3.95288e+03	1.39349e-05	1.65777e-05	1.25123e+03	1.26305e+03	4.05397e-12	3.54899e-12	9.96953e+03	1.07192e+04	-3.47299e-01	-3.67184e-01	5.10000e+03	5.71963e+03	-3.25663e-01	-3.21593e-01	-1.67555e+06	-1.67719e+06	-1.07255e+06	-1.10610e+06	3.63546e+02	3.55883e+02	3.69098e-05	3.55930e-05	1.41020e+02	2.64280e-06	1.18210e+01	-5.04980e-13	-1.64345e+03	-3.35511e+04	-7.66294e+00	-1.31676e-06
3.59041e+10	1.96110e+03	9.44964e+05	3.81603e+03	3.95667e+03	1.38653e-05	1.65050e-05	1.25109e+03	1.26287e+03	4.03767e-12	3.53644e-12	9.98075e+03	1.07297e+04	-3.46472e-01	-3.66147e-01	5.10245e+03	5.72235e+03	-3.25376e-01	-3.21104e-01	-1.67400e+06	-1.67591e+06	-1.06330e+06	-1.09719e+06	3.63600e+02	3.55918e+02	3.68695e-05	3.55589e-05	1.40640e+02	2.63966e-06	1.17753e+01	-5.01227e-13	-1.90322e+03	-3.38919e+04	-7.68171e+00	-1.31053e-06
3.61761e+10	1.96325e+03	9.51054e+05	3.82018e+03	3.96045e+03	1.37964e-05	1.64329e-05	1.25096e+03	1.26269e+03	4.02151e-12	3.52399e-12	9.99192e+03	1.07402e+04	-3.45653e-01	-3.65120e-01	5.10489e+03	5.72506e+03	-3.25093e-01	-3.20620e-01	-1.67245e+06	-1.67462e+06	-1.05406e+06	-1.08829e+06	3.63654e+02	3.55954e+02	3.68294e-05	3.55250e-05	1.40263e+02	2.63650e-06	1.17300e+01	-4.97519e-13	-2.16285e+03	-3.42309e+04	-7.70048e+00	-1.30434e-06
3.64481e+10	1.96540e+03	9.57140e+05	3.82432e+03	3.96421e+03	1.37282e-05	1.63615e-05	1.25083e+03	1.26252e+03	4.00549e-12	3.51164e-12	1.00030e+04	1.07507e+04	-3.44842e-01	-3.64103e-01	5.10731e+03	5.72774e+03	-3.24814e-01	-3.20141e-01	-1.67090e+06	-1.67332e+06	-1.04483e+06	-1.07939e+06	3.63709e+02	3.55990e+02	3.67895e-05	3.54913e-05	1.39887e+02	2.63333e-06	1.16850e+01	-4.93855e-13	-2.42232e+03	-3.45683e+04	-7.71925e+00	-1.29821e-06
3.67201e+10	1.96752e+03	9.63220e+05	3.82845e+03	3.96797e+03	1.36607e-05	1.62908e-05	1.25070e+03	1.26234e+03	3.98960e-12	3.49937e-12	1.00141e+04	1.07611e+04	-3.44039e-01	-3.63094e-01	5.10972e+03	5.73042e+03	-3.24538e-01	-3.19666e-01	-1.66934e+06	-1.67202e+06	-1.03560e+06	-1.07050e+06	3.63762e+02	3.56024e+02	3.67498e-05	3.54577e-05	1.39515e+02	2.63013e-06	1.16401e+01	-4.90234e-13	-2.68160e+03	-3.49042e+04	-7.73805e+00	-1.29214e-06
3.69921e+10	1.96964e+03	9.69296e+05	3.83257e+03	3.97172e+03	1.35938e-05	1.62207e-05	1.25058e+03	1.26217e+03	3.97385e-12	3.48720e-12	1.00252e+04	1.07715e+04	-3.43245e-01	-3.62095e-01	5.11211e+03	5.73309e+03	-3.24266e-01	-3.19196e-01	-1.66778e+06	-1.67072e+06	-1.02638e+06	-1.06161e+06	3.63815e+02	3.56058e+02	3.67103e-05	3.54242e-05	1.39145e+02	2.62691e-06	1.15955e+01	-4.86655e-13	-2.94073e+03	-3.52384e+04	-7.75685e+00	-1.28611e-06
3.72641e+10	1.97176e+03	9.75367e+05	3.83668e+03	3.97545e+03	1.35275e-05	1.61512e-05	1.25045e+03	1.26200e+03	3.95824e-12	3.47512e-12	1.00362e+04	1.07819e+04	-3.42458e-01	-3.61106e-01	5.11448e+03	5.73573e+03	-3.23998e-01	-3.18731e-01	-1.66622e+06	-1.66942e+06	-1.01717e+06	-1.05274e+06	3.63869e+02	3.56094e+02	3.66711e-05	3.53909e-05	1.38777e+02	2.62369e-06	1.15513e+01	-4.83119e-13	-3.19969e+03	-3.55709e+04	-7.77565e+00	-1.28013e-06
3.75361e+10	1.97388e+03	9.81434e+05	3.84077e+03	3.97918e+03	1.34619e-05	1.60824e-05	1.25033e+03	1.26184e+03	3.94276e-12	3.46314e-12	1.00472e+04	1.07922e+04	-3.41680e-01	-3.60125e-01	5.11684e+03	5.73837e+03	-3.23734e-01	-3.18270e-01	-1.66465e+06	-1.66811e+06	-1.00797e+06	-1.04387e+06	3.63923e+02	3.56129e+02	3.66320e-05	3.53578e-05	1.38412e+02	2.62045e-06	1.15075e+01	-4.79623e-13	-3.45847e+03	-3.59019e+04	-7.79445e+00	-1.27421e-06
3.78081e+10	1.97596e+03	9.87496e+05	3.84485e+03	3.98290e+03	1.33969e-05	1.60141e-05	1.25021e+03	1.26167e+03	3.92740e-12	3.45123e-12	1.00581e+04	1.08025e+04	-3.40908e-01	-3.59152e-01	5.11919e+03	5.74099e+03	-3.23473e-01	-3.17813e-01	-1.66308e+06	-1.66680e+06	-9.98766e+05	-1.03500e+06	3.63975e+02	3.56162e+02	3.65931e-05	3.53248e-05	1.38049e+02	2.61718e-06	1.14636e+01	-4.76168e-13	-3.71703e+03	-3.62314e+04	-7.81328e+00	-1.26833e-06
3.80801e+10	1.97804e+03	9.93553e+05	3.84892e+03	3.98661e+03	1.33325e-05	1.59464e-05	1.25008e+03	1.26150e+03	3.91218e-12	3.43942e-12	1.00690e+04	1.08128e+04	-3.40145e-01	-3.58188e-01	5.12152e+03	5.74360e+03	-3.23216e-01	-3.17361e-01	-1.66151e+06	-1.66548e+06	-9.89576e+05	-1.02614e+06	3.64027e+02	3.56195e+02	3.65544e-05	3.52919e-05	1.37688e+02	2.61390e-06	1.14201e+01	-4.72753e-13	-3.97541e+03	-3.65593e+04	-7.83211e+00	-1.26250e-06
3.83521e+10	1.98012e+03	9.99605e+05	3.85298e+03	3.99031e+03	1.32687e-05	1.58794e-05	1.24996e+03	1.26134e+03	3.89708e-12	3.42770e-12	1.00798e+04	1.08230e+04	-3.39389e-01	-3.57234e-01	5.12383e+03	5.74620e+03	-3.22962e-01	-3.16913e-01	-1.65993e+06	-1.66417e+06	-9.80396e+05	-1.01728e+06	3.64080e+02	3.56229e+02	3.65159e-05	3.52591e-05	1.37329e+02	2.61062e-06	1.13771e+01	-4.69376e-13	-4.23361e+03	-3.68856e+04	-7.85093e+00	-1.25672e-06
3.86241e+10	1.98220e+03	1.00565e+06	3.85703e+03	3.99400e+03	1.32056e-05	1.58129e-05	1.24985e+03	1.26118e+03	3.88210e-12	3.41607e-12	1.00907e+04	1.08332e+04	-3.38654e-01	-3.56287e-01	5.12613e+03	5.74878e+03	-3.22716e-01	-3.16469e-01	-1.65835e+06	-1.66284e+06	-9.71225e+05	-1.00844e+06	3.64133e+02	3.56263e+02	3.64775e-05	3.52266e-05	1.36973e+02	2.60732e-06	1.13342e+01	-4.66039e-13	-4.49161e+03	-3.72103e+04	-7.86975e+00	-1.25098e-06
3.88961e+10	1.98424e+03	1.01170e+06	3.86107e+03	3.99769e+03	1.31430e-05	1.57470e-05	1.24973e+03	1.26102e+03	3.86725e-12	3.40451e-12	1.01014e+04	1.08434e+04	-3.37898e-01	-3.55349e-01	5.12842e+03	5.75135e+03	-3.22465e-01	-3.16029e-01	-1.65677e+06	-1.66152e+06	-9.62054e+05	-9.99587e+05	3.64184e+02	3.56295e+02	3.64394e-05	3.51941e-05	1.36619e+02	2.60400e-06	1.12915e+01	-4.62739e-13	-4.74936e+03	-3.75337e+04	-7.88859e+00	-1.24530e-06
3.91681e+10	1.98630e+03	1.01773e+06	3.86510e+03	4.00136e+03	1.30810e-05	1.56817e-05	1.24961e+03	1.26086e+03	3.85252e-12	3.39305e-12	1.01122e+04	1.08535e+04	-3.37164e-01	-3.54419e-01	5.13068e+03	5.75390e+03	-3.22222e-01	-3.15593e-01	-1.65519e+06	-1.66020e+06	-9.52896e+05	-9.90752e+05	3.64236e+02	3.56328e+02	3.64014e-05	3.51618e-05	1.36267e+02	2.60068e-06	1.12492e+01	-4.59477e-13	-5.00694e+03	-3.78554e+04	-7.90741e+00	-1.23966e-06
3.94401e+10	1.98837e+03	1.02377e+06	3.86911e+03	4.00503e+03	1.30196e-05	1.56169e-05	1.24950e+03	1.26070e+03	3.83792e-12	3.38167e-12	1.01229e+04	1.08636e+04	-3.36437e-01	-3.53498e-01	5.13293e+03	5.75644e+03	-3.21983e-01	-3.15162e-01	-1.65360e+06	-1.65886e+06	-9.43755e+05	-9.81931e+05	3.64290e+02	3.56364e+02	3.63637e-05	3.51296e-05	1.35917e+02	2.59736e-06	1.12074e+01	-4.56251e-13	-5.26432e+03	-3.81754e+04	-7.92622e+00	-1.23406e-06
3.97121e+10	1.99043e+03	1.02980e+06	3.87311e+03	4.00868e+03	1.29588e-05	1.55528e-05	1.24938e+03	1.26055e+03	3.82344e-12	3.37038e-12	1.01335e+04	1.08736e+04	-3.35717e-01	-3.52585e-01	5.13516e+03	5.75896e+03	-3.21746e-01	-3.14736e-01	-1.65200e+06	-1.65752e+06	-9.34620e+05	-9.73114e+05	3.64344e+02	3.56399e+02	3.63261e-05	3.50976e-05	1.35569e+02	2.59403e-06	1.11659e+01	-4.53062e-13	-5.52148e+03	-3.84940e+04	-7.94503e+00	-1.22851e-06
3.99841e+10	1.99247e+03	1.03582e+06	3.87710e+03	4.01233e+03	1.28985e-05	1.54891e-05	1.24927e+03	1.26039e+03	3.80907e-12	3.35916e-12	1.01441e+04	1.08837e+04	-3.35003e-01	-3.51680e-01	5.13739e+03	5.76147e+03	-3.21513e-01	-3.14312e-01	-1.65041e+06	-1.65619e+06	-9.25486e+05	-9.64297e+05	3.64396e+02	3.56432e+02	3.62887e-05	3.50657e-05	1.35223e+02	2.59068e-06	1.11244e+01	-4.49908e-13	-5.77842e+03	-3.88112e+04	-7.96386e+00	-1.22300e-06
4.02561e+10	1.99451e+03	1.04184e+06	3.88109e+03	4.01597e+03	1.28387e-05	1.54260e-05	1.24916e+03	1.26024e+03	3.79481e-12	3.34802e-12	1.01547e+04	1.08937e+04	-3.34298e-01	-3.50782e-01	5.13960e+03	5.76397e+03	-3.21283e-01	-3.13893e-01	-1.64881e+06	-1.65484e+06	-9.16363e+05	-9.55490e+05	3.64448e+02	3.56466e+02	3.62514e-05	3.50339e-05	1.34880e+02	2.58733e-06	1.10833e+01	-4.46789e-13	-6.03512e+03	-3.91269e+04	-7.98267e+00	-1.21754e-06
4.05281e+10	1.99654e+03	1.04786e+06	3.88506e+03	4.01959e+03	1.27795e-05	1.53635e-05	1.24905e+03	1.26009e+03	3.78068e-12	3.33697e-12	1.01653e+04	1.09036e+04	-3.33599e-01	-3.49893e-01	5.14179e+03	5.76645e+03	-3.21057e-01	-3.13478e-01	-1.64721e+06	-1.65350e+06	-9.07250e+05	-9.46691e+05	3.64502e+02	3.56500e+02	3.62144e-05	3.50023e-05	1.34538e+02	2.58397e-06	1.10425e+01	-4.43705e-13	-6.29161e+03	-3.94410e+04	-8.00148e+00	-1.21212e-06
4.08001e+10	1.99857e+03	1.05387e+06	3.88902e+03	4.02322e+03	1.27209e-05	1.53015e-05	1.24894e+03	1.25994e+03	3.76665e-12	3.32600e-12	1.01758e+04	1.09136e+04	-3.32906e-01	-3.49011e-01	5.14396e+03	5.76893e+03	-3.20833e-01	-3.13066e-01	-1.64560e+06	-1.65215e+06	-8.98144e+05	-9.37898e+05	3.64554e+02	3.56534e+02	3.61775e-05	3.49708e-05	1.34198e+02	2.58061e-06	1.10019e+01	-4.40655e-13	-6.54786e+03	-3.97537e+04	-8.02028e+00	-1.20674e-06
4.10721e+10	2.00058e+03	1.05988e+06	3.89297e+03	4.02683e+03	1.26627e-05	1.52400e-05	1.24883e+03	1.25979e+03	3.75274e-12	3.31510e-12	1.01863e+04	1.09235e+04	-3.32219e-01	-3.48136e-01	5.14613e+03	5.77139e+03	-3.20613e-01	-3.12659e-01	-1.64400e+06	-1.65080e+06	-8.89042e+05	-9.29107e+05	3.64606e+02	3.56567e+02	3.61408e-05	3.49394e-05	1.33861e+02	2.57724e-06	1.09616e+01	-4.37638e-13	-6.80385e+03	-4.00651e+04	-8.03909e+00	-1.20140e-06
4.13441e+10	2.00260e+03	1.06588e+06	3.89691e+03	4.03043e+03	1.26051e-05	1.51790e-05	1.24873e+03	1.25965e+03	3.73894e-12	3.30428e-12	1.01967e+04	1.09333e+04	-3.31539e-01	-3.47269e-01	5.14828e+03	5.77383e+03	-3.20395e-01	-3.12255e-01	-1.64238e+06	-1.64944e+06	-8.79951e+05	-9.20326e+05	3.64659e+02	3.56601e+02	3.61043e-05	3.49082e-05	1.33525e+02	2.57386e-06	1.09215e+01	-4.34654e-13	-7.05962e+03	-4.03749e+04	-8.05789e+00	-1.19611e-06
4.16161e+10	2.00461e+03	1.07188e+06	3.90083e+03	4.03403e+03	1.25480e-05	1.51185e-05	1.24862e+03	1.25950e+03	3.72524e-12	3.29354e-12	1.02071e+04	1.09432e+04	-3.30866e-01	-3.46410e-01	5.15041e+03	5.77626e+03	-3.20181e-01	-3.11855e-01	-1.64077e+06	-1.64809e+06	-8.70870e+05	-9.11554e+05	3.64712e+02	3.56635e+02	3.60679e-05	3.48771e-05	1.33192e+02	2.57049e-06	1.08819e+01	-4.31703e-13	-7.31516e+03	-4.06833e+04	-8.07668e+00	-1.19086e-06
4.18881e+10	2.00661e+03	1.07787e+06	3.90475e+03	4.03761e+03	1.24914e-05	1.50585e-05	1.24851e+03	1.25936e+03	3.71166e-12	3.28287e-12	1.02175e+04	1.09530e+04	-3.30198e-01	-3.45558e-01	5.15253e+03	5.77869e+03	-3.19970e-01	-3.11458e-01	-1.63915e+06	-1.64672e+06	-8.61794e+05	-9.02784e+05	3.64764e+02	3.56669e+02	3.60317e-05	3.48461e-05	1.32860e+02	2.56710e-06	1.08423e+01	-4.28783e-13	-7.57043e+03	-4.09904e+04	-8.09547e+00	-1.18564e-06
4.21601e+10	2.00859e+03	1.08386e+06	3.90866e+03	4.04119e+03	1.24353e-05	1.49990e-05	1.24841e+03	1.25921e+03	3.69817e-12	3.27228e-12	1.02278e+04	1.09628e+04	-3.29537e-01	-3.44712e-01	5.15465e+03	5.78110e+03	-3.19761e-01	-3.11065e-01	-1.63754e+06	-1.64536e+06	-8.52720e+05	-8.94016e+05	3.64815e+02	3.56701e+02	3.59957e-05	3.48152e-05	1.32530e+02	2.56371e-06	1.08029e+01	-4.25895e-13	-7.82543e+03	-4.12961e+04	-8.11426e+00	-1.18047e-06
4.24321e+10	2.01057e+03	1.08985e+06	3.91256e+03	4.04476e+03	1.23797e-05	1.49400e-05	1.24831e+03	1.25907e+03	3.68480e-12	3.26176e-12	1.02381e+04	1.09725e+04	-3.28881e-01	-3.43874e-01	5.15674e+03	5.78350e+03	-3.19555e-01	-3.10675e-01	-1.63592e+06	-1.64400e+06	-8.43656e+05	-8.85257e+05	3.64867e+02	3.56734e+02	3.59598e-05	3.47845e-05	1.32203e+02	2.56032e-06	1.07639e+01	-4.23038e-13	-8.08019e+03	-4.16004e+04	-8.13304e+00	-1.17534e-06
4.27041e+10	2.01255e+03	1.09583e+06	3.91645e+03	4.04832e+03	1.23246e-05	1.48815e-05	1.24821e+03	1.25893e+03	3.67153e-12	3.25132e-12	1.02484e+04	1.09822e+04	-3.28232e-01	-3.43043e-01	5.15882e+03	5.78588e+03	-3.19352e-01	-3.10289e-01	-1.63429e+06	-1.64263e+06	-8.34602e+05	-8.76506e+05	3.64919e+02	3.56767e+02	3.59242e-05	3.47539e-05	1.31877e+02	2.55693e-06	1.07251e+01	-4.20212e-13	-8.33470e+03	-4.19033e+04	-8.15181e+00	-1.17025e-06
4.29761e+10	2.01453e+03	1.10180e+06	3.92032e+03	4.05188e+03	1.22700e-05	1.48235e-05	1.24811e+03	1.25879e+03	3.65836e-12	3.24095e-12	1.02586e+04	1.09919e+04	-3.27589e-01	-3.42219e-01	5.16089e+03	5.78825e+03	-3.19153e-01	-3.09907e-01	-1.63266e+06	-1.64125e+06	-8.25559e+05	-8.67763e+05	3.64972e+02	3.56801e+02	3.58886e-05	3.47234e-05	1.31552e+02	2.55353e-06	1.06866e+01	-4.17416e-13	-8.58897e+03	-4.22048e+04	-8.17057e+00	-1.16520e-06
4.32481e+10	2.01650e+03	1.10777e+06	3.92419e+03	4.05542e+03	1.22158e-05	1.47660e-05	1.24801e+03	1.25866e+03	3.64530e-12	3.23065e-12	1.02688e+04	1.10016e+04	-3.26951e-01	-3.41402e-01	5.16294e+03	5.79061e+03	-3.18956e-01	-3.09528e-01	-1.63103e+06	-1.63988e+06	-8.16523e+05	-8.59028e+05	3.65024e+02	3.56835e+02	3.58533e-05	3.46931e-05	1.31230e+02	2.55014e-06	1.06484e+01	-4.14649e-13	-8.84297e+03	-4.25048e+04	-8.18931e+00	-1.16018e-06
