# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the ReactionKinetics material model. This table is for upper-mtz -> lower-mtz evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa) temperature (K) depth (m) density a (kg/m3) density b (kg/m3) thermal expansivity a (1/K) thermal expansivity b (1/K) specific heat a (J/K/kg) specific heat b (J/K/kg) compressibility a (1/Pa) compressibility b (1/Pa) seismic Vp a (m/s) seismic Vp b (m/s) seismic dVp/dT a (m/s/K) seismic dVp/dT b (m/s/K) seismic Vs a (m/s) seismic Vs b (m/s) seismic dVs/dT a (m/s/K) seismic dVs/dT b (m/s/K) molar internal energy a (J/mol) molar internal energy b (J/mol) molar Gibbs a (J/mol) molar Gibbs b (J/mol) molar entropy a (J/mol) molar entropy b (J/mol) molar volume a (m^3/mol) molar volume b (m^3/mol) delta density (kg/m3) delta thermal expansivity (1/K) delta specific heat (J/K/kg) delta compressibility (1/Pa) delta internal energy (J/mol) delta molar Gibbs (J/mol) delta molar entropy (J/K/mol) delta molar volume (m^3/mol)
#
pressure	temperature	depth	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
3.29121e+10	1.93697e+03	8.77645e+05	3.91448e+03	3.98706e+03	1.73435e-05	1.49186e-05	1.26493e+03	1.25581e+03	3.68007e-12	3.44771e-12	1.06118e+04	1.08621e+04	-3.78115e-01	-3.54299e-01	5.69160e+03	5.82480e+03	-3.26760e-01	-2.82464e-01	-1.68985e+06	-1.68341e+06	-1.19557e+06	-1.20476e+06	3.55526e+02	3.52475e+02	3.59422e-05	3.52874e-05	7.25829e+01	-2.42499e-06	-9.12282e+00	-2.32360e-13	6.44604e+03	-9.19442e+03	-3.05159e+00	-6.54815e-07
3.31841e+10	1.93924e+03	8.83790e+05	3.91836e+03	3.99076e+03	1.72637e-05	1.48491e-05	1.26474e+03	1.25566e+03	3.66649e-12	3.43547e-12	1.06227e+04	1.08722e+04	-3.76975e-01	-3.53370e-01	5.69446e+03	5.82664e+03	-3.26220e-01	-2.82159e-01	-1.68860e+06	-1.68220e+06	-1.18660e+06	-1.19597e+06	3.55566e+02	3.52539e+02	3.59066e-05	3.52547e-05	7.23912e+01	-2.41459e-06	-9.07981e+00	-2.31023e-13	6.39565e+03	-9.36522e+03	-3.02680e+00	-6.51836e-07
3.34561e+10	1.94146e+03	8.89930e+05	3.92224e+03	3.99444e+03	1.71845e-05	1.47802e-05	1.26454e+03	1.25550e+03	3.65302e-12	3.42332e-12	1.06336e+04	1.08823e+04	-3.75845e-01	-3.52448e-01	5.69732e+03	5.82847e+03	-3.25685e-01	-2.81857e-01	-1.68735e+06	-1.68100e+06	-1.17763e+06	-1.18716e+06	3.55601e+02	3.52599e+02	3.58711e-05	3.52222e-05	7.22000e+01	-2.40431e-06	-9.03709e+00	-2.29699e-13	6.34487e+03	-9.53543e+03	-3.00212e+00	-6.48875e-07
3.37281e+10	1.94368e+03	8.96065e+05	3.92611e+03	3.99812e+03	1.71062e-05	1.47120e-05	1.26435e+03	1.25535e+03	3.63965e-12	3.41126e-12	1.06444e+04	1.08924e+04	-3.74726e-01	-3.51535e-01	5.70016e+03	5.83030e+03	-3.25155e-01	-2.81559e-01	-1.68609e+06	-1.67980e+06	-1.16867e+06	-1.17837e+06	3.55637e+02	3.52660e+02	3.58358e-05	3.51898e-05	7.20098e+01	-2.39416e-06	-8.99491e+00	-2.28391e-13	6.29380e+03	-9.70489e+03	-2.97758e+00	-6.45935e-07
3.40001e+10	1.94590e+03	9.02195e+05	3.92996e+03	4.00178e+03	1.70285e-05	1.46444e-05	1.26416e+03	1.25520e+03	3.62639e-12	3.39930e-12	1.06552e+04	1.09024e+04	-3.73618e-01	-3.50632e-01	5.70298e+03	5.83211e+03	-3.24631e-01	-2.81265e-01	-1.68483e+06	-1.67859e+06	-1.15971e+06	-1.16959e+06	3.55674e+02	3.52721e+02	3.58006e-05	3.51576e-05	7.18205e+01	-2.38414e-06	-8.95328e+00	-2.27097e-13	6.24246e+03	-9.87360e+03	-2.95318e+00	-6.43018e-07
3.42721e+10	1.94812e+03	9.08320e+05	3.93381e+03	4.00544e+03	1.69517e-05	1.45774e-05	1.26397e+03	1.25506e+03	3.61324e-12	3.38743e-12	1.06659e+04	1.09124e+04	-3.72520e-01	-3.49736e-01	5.70579e+03	5.83390e+03	-3.24113e-01	-2.80974e-01	-1.68356e+06	-1.67737e+06	-1.15077e+06	-1.16081e+06	3.55712e+02	3.52783e+02	3.57656e-05	3.51255e-05	7.16321e+01	-2.37424e-06	-8.91218e+00	-2.25817e-13	6.19085e+03	-1.00416e+04	-2.92891e+00	-6.40122e-07
3.45441e+10	1.95029e+03	9.14440e+05	3.93764e+03	4.00909e+03	1.68754e-05	1.45110e-05	1.26378e+03	1.25491e+03	3.60019e-12	3.37564e-12	1.06767e+04	1.09224e+04	-3.71432e-01	-3.48849e-01	5.70859e+03	5.83569e+03	-3.23598e-01	-2.80686e-01	-1.68230e+06	-1.67616e+06	-1.14182e+06	-1.15203e+06	3.55745e+02	3.52840e+02	3.57308e-05	3.50935e-05	7.14442e+01	-2.36446e-06	-8.87133e+00	-2.24550e-13	6.13886e+03	-1.02090e+04	-2.90474e+00	-6.37241e-07
3.48161e+10	1.95246e+03	9.20554e+05	3.94147e+03	4.01272e+03	1.67999e-05	1.44451e-05	1.26359e+03	1.25476e+03	3.58724e-12	3.36394e-12	1.06874e+04	1.09324e+04	-3.70355e-01	-3.47969e-01	5.71137e+03	5.83747e+03	-3.23089e-01	-2.80401e-01	-1.68103e+06	-1.67494e+06	-1.13288e+06	-1.14325e+06	3.55779e+02	3.52899e+02	3.56961e-05	3.50617e-05	7.12571e+01	-2.35479e-06	-8.83100e+00	-2.23297e-13	6.08661e+03	-1.03756e+04	-2.88070e+00	-6.34382e-07
3.50881e+10	1.95464e+03	9.26664e+05	3.94528e+03	4.01635e+03	1.67252e-05	1.43799e-05	1.26341e+03	1.25462e+03	3.57439e-12	3.35233e-12	1.06980e+04	1.09423e+04	-3.69288e-01	-3.47098e-01	5.71414e+03	5.83923e+03	-3.22586e-01	-2.80120e-01	-1.67975e+06	-1.67372e+06	-1.12395e+06	-1.13449e+06	3.55814e+02	3.52958e+02	3.56616e-05	3.50300e-05	7.10710e+01	-2.34525e-06	-8.79117e+00	-2.22058e-13	6.03411e+03	-1.05416e+04	-2.85679e+00	-6.31544e-07
3.53601e+10	1.95681e+03	9.32769e+05	3.94909e+03	4.01997e+03	1.66511e-05	1.43153e-05	1.26323e+03	1.25448e+03	3.56164e-12	3.34081e-12	1.07086e+04	1.09522e+04	-3.68232e-01	-3.46235e-01	5.71689e+03	5.84098e+03	-3.22087e-01	-2.79842e-01	-1.67847e+06	-1.67249e+06	-1.11502e+06	-1.12573e+06	3.55850e+02	3.53017e+02	3.56272e-05	3.49985e-05	7.08857e+01	-2.33582e-06	-8.75183e+00	-2.20832e-13	5.98135e+03	-1.07068e+04	-2.83302e+00	-6.28726e-07
3.56321e+10	1.95895e+03	9.38869e+05	3.95288e+03	4.02359e+03	1.65777e-05	1.42512e-05	1.26305e+03	1.25433e+03	3.54899e-12	3.32937e-12	1.07192e+04	1.09620e+04	-3.67184e-01	-3.45380e-01	5.71963e+03	5.84272e+03	-3.21593e-01	-2.79567e-01	-1.67719e+06	-1.67127e+06	-1.10610e+06	-1.11697e+06	3.55883e+02	3.53074e+02	3.55930e-05	3.49671e-05	7.07010e+01	-2.32650e-06	-8.71280e+00	-2.19618e-13	5.92827e+03	-1.08714e+04	-2.80934e+00	-6.25925e-07
3.59041e+10	1.96110e+03	9.44964e+05	3.95667e+03	4.02719e+03	1.65050e-05	1.41877e-05	1.26287e+03	1.25419e+03	3.53644e-12	3.31802e-12	1.07297e+04	1.09718e+04	-3.66147e-01	-3.44532e-01	5.72235e+03	5.84445e+03	-3.21104e-01	-2.79296e-01	-1.67591e+06	-1.67003e+06	-1.09719e+06	-1.10822e+06	3.55918e+02	3.53132e+02	3.55589e-05	3.49358e-05	7.05173e+01	-2.31730e-06	-8.67432e+00	-2.18418e-13	5.87497e+03	-1.10352e+04	-2.78581e+00	-6.23145e-07
3.61761e+10	1.96325e+03	9.51054e+05	3.96045e+03	4.03078e+03	1.64329e-05	1.41247e-05	1.26269e+03	1.25406e+03	3.52399e-12	3.30676e-12	1.07402e+04	1.09816e+04	-3.65120e-01	-3.43693e-01	5.72506e+03	5.84616e+03	-3.20620e-01	-2.79029e-01	-1.67462e+06	-1.66879e+06	-1.08829e+06	-1.09948e+06	3.55954e+02	3.53191e+02	3.55250e-05	3.49047e-05	7.03345e+01	-2.30821e-06	-8.63632e+00	-2.17230e-13	5.82144e+03	-1.11984e+04	-2.76239e+00	-6.20385e-07
3.64481e+10	1.96540e+03	9.57140e+05	3.96421e+03	4.03436e+03	1.63615e-05	1.40623e-05	1.26252e+03	1.25392e+03	3.51164e-12	3.29558e-12	1.07507e+04	1.09913e+04	-3.64103e-01	-3.42861e-01	5.72774e+03	5.84786e+03	-3.20141e-01	-2.78764e-01	-1.67332e+06	-1.66755e+06	-1.07939e+06	-1.09075e+06	3.55990e+02	3.53251e+02	3.54913e-05	3.48737e-05	7.01524e+01	-2.29923e-06	-8.59875e+00	-2.16055e-13	5.76767e+03	-1.13608e+04	-2.73910e+00	-6.17644e-07
3.67201e+10	1.96752e+03	9.63220e+05	3.96797e+03	4.03794e+03	1.62908e-05	1.40004e-05	1.26234e+03	1.25378e+03	3.49937e-12	3.28448e-12	1.07611e+04	1.10011e+04	-3.63094e-01	-3.42037e-01	5.73042e+03	5.84956e+03	-3.19666e-01	-2.78502e-01	-1.67202e+06	-1.66631e+06	-1.07050e+06	-1.08202e+06	3.56024e+02	3.53308e+02	3.54577e-05	3.48428e-05	6.99709e+01	-2.29035e-06	-8.56149e+00	-2.14892e-13	5.71360e+03	-1.15227e+04	-2.71591e+00	-6.14919e-07
3.69921e+10	1.96964e+03	9.69296e+05	3.97172e+03	4.04151e+03	1.62207e-05	1.39391e-05	1.26217e+03	1.25365e+03	3.48720e-12	3.27346e-12	1.07715e+04	1.10108e+04	-3.62095e-01	-3.41220e-01	5.73309e+03	5.85124e+03	-3.19196e-01	-2.78243e-01	-1.67072e+06	-1.66506e+06	-1.06161e+06	-1.07330e+06	3.56058e+02	3.53366e+02	3.54242e-05	3.48120e-05	6.97903e+01	-2.28157e-06	-8.52467e+00	-2.13741e-13	5.65930e+03	-1.16838e+04	-2.69284e+00	-6.12214e-07
3.72641e+10	1.97176e+03	9.75367e+05	3.97545e+03	4.04506e+03	1.61512e-05	1.38783e-05	1.26200e+03	1.25352e+03	3.47512e-12	3.26252e-12	1.07819e+04	1.10204e+04	-3.61106e-01	-3.40410e-01	5.73573e+03	5.85290e+03	-3.18731e-01	-2.77988e-01	-1.66942e+06	-1.66381e+06	-1.05274e+06	-1.06458e+06	3.56094e+02	3.53424e+02	3.53909e-05	3.47814e-05	6.96104e+01	-2.27290e-06	-8.48829e+00	-2.12602e-13	5.60479e+03	-1.18443e+04	-2.66989e+00	-6.09528e-07
3.75361e+10	1.97388e+03	9.81434e+05	3.97918e+03	4.04861e+03	1.60824e-05	1.38180e-05	1.26184e+03	1.25338e+03	3.46314e-12	3.25166e-12	1.07922e+04	1.10300e+04	-3.60125e-01	-3.39608e-01	5.73837e+03	5.85456e+03	-3.18270e-01	-2.77735e-01	-1.66811e+06	-1.66256e+06	-1.04387e+06	-1.05587e+06	3.56129e+02	3.53482e+02	3.53578e-05	3.47509e-05	6.94313e+01	-2.26433e-06	-8.45231e+00	-2.11475e-13	5.55004e+03	-1.20041e+04	-2.64705e+00	-6.06859e-07
3.78081e+10	1.97596e+03	9.87496e+05	3.98290e+03	4.05215e+03	1.60141e-05	1.37582e-05	1.26167e+03	1.25325e+03	3.45123e-12	3.24088e-12	1.08025e+04	1.10396e+04	-3.59152e-01	-3.38812e-01	5.74099e+03	5.85621e+03	-3.17813e-01	-2.77485e-01	-1.66680e+06	-1.66130e+06	-1.03500e+06	-1.04716e+06	3.56162e+02	3.53537e+02	3.53248e-05	3.47205e-05	6.92527e+01	-2.25585e-06	-8.41658e+00	-2.10358e-13	5.49500e+03	-1.21633e+04	-2.62430e+00	-6.04206e-07
3.80801e+10	1.97804e+03	9.93553e+05	3.98661e+03	4.05569e+03	1.59464e-05	1.36989e-05	1.26150e+03	1.25312e+03	3.43942e-12	3.23017e-12	1.08128e+04	1.10492e+04	-3.58188e-01	-3.38023e-01	5.74360e+03	5.85785e+03	-3.17361e-01	-2.77238e-01	-1.66548e+06	-1.66004e+06	-1.02614e+06	-1.03846e+06	3.56195e+02	3.53593e+02	3.52919e-05	3.46903e-05	6.90749e+01	-2.24747e-06	-8.38128e+00	-2.09254e-13	5.43976e+03	-1.23219e+04	-2.60167e+00	-6.01571e-07
3.83521e+10	1.98012e+03	9.99605e+05	3.99031e+03	4.05921e+03	1.58794e-05	1.36402e-05	1.26134e+03	1.25300e+03	3.42770e-12	3.21954e-12	1.08230e+04	1.10588e+04	-3.57234e-01	-3.37242e-01	5.74620e+03	5.85947e+03	-3.16913e-01	-2.76994e-01	-1.66417e+06	-1.65878e+06	-1.01728e+06	-1.02976e+06	3.56229e+02	3.53650e+02	3.52591e-05	3.46602e-05	6.88979e+01	-2.23919e-06	-8.34639e+00	-2.08160e-13	5.38432e+03	-1.24798e+04	-2.57916e+00	-5.98954e-07
3.86241e+10	1.98220e+03	1.00565e+06	3.99400e+03	4.06273e+03	1.58129e-05	1.35819e-05	1.26118e+03	1.25287e+03	3.41607e-12	3.20899e-12	1.08332e+04	1.10683e+04	-3.56287e-01	-3.36467e-01	5.74878e+03	5.86108e+03	-3.16469e-01	-2.76753e-01	-1.66284e+06	-1.65752e+06	-1.00844e+06	-1.02107e+06	3.56263e+02	3.53706e+02	3.52266e-05	3.46302e-05	6.87215e+01	-2.23100e-06	-8.31187e+00	-2.07078e-13	5.32865e+03	-1.26370e+04	-2.55675e+00	-5.96354e-07
3.88961e+10	1.98424e+03	1.01170e+06	3.99769e+03	4.06623e+03	1.57470e-05	1.35241e-05	1.26102e+03	1.25274e+03	3.40451e-12	3.19851e-12	1.08434e+04	1.10777e+04	-3.55349e-01	-3.35698e-01	5.75135e+03	5.86269e+03	-3.16029e-01	-2.76514e-01	-1.66152e+06	-1.65625e+06	-9.99587e+05	-1.01238e+06	3.56295e+02	3.53761e+02	3.51941e-05	3.46003e-05	6.85458e+01	-2.22290e-06	-8.27761e+00	-2.06006e-13	5.27273e+03	-1.27936e+04	-2.53444e+00	-5.93769e-07
3.91681e+10	1.98630e+03	1.01773e+06	4.00136e+03	4.06973e+03	1.56817e-05	1.34668e-05	1.26086e+03	1.25262e+03	3.39305e-12	3.18810e-12	1.08535e+04	1.10872e+04	-3.54419e-01	-3.34937e-01	5.75390e+03	5.86428e+03	-3.15593e-01	-2.76278e-01	-1.66020e+06	-1.65498e+06	-9.90752e+05	-1.00370e+06	3.56328e+02	3.53816e+02	3.51618e-05	3.45706e-05	6.83708e+01	-2.21489e-06	-8.24379e+00	-2.04945e-13	5.21663e+03	-1.29496e+04	-2.51224e+00	-5.91203e-07
3.94401e+10	1.98837e+03	1.02377e+06	4.00503e+03	4.07322e+03	1.56169e-05	1.34100e-05	1.26070e+03	1.25249e+03	3.38167e-12	3.17778e-12	1.08636e+04	1.10966e+04	-3.53498e-01	-3.34183e-01	5.75644e+03	5.86586e+03	-3.15162e-01	-2.76046e-01	-1.65886e+06	-1.65370e+06	-9.81931e+05	-9.95036e+05	3.56364e+02	3.53874e+02	3.51296e-05	3.45410e-05	6.81967e+01	-2.20698e-06	-8.21043e+00	-2.03895e-13	5.16038e+03	-1.31049e+04	-2.49016e+00	-5.88655e-07
3.97121e+10	1.99043e+03	1.02980e+06	4.00868e+03	4.07670e+03	1.55528e-05	1.33536e-05	1.26055e+03	1.25237e+03	3.37038e-12	3.16752e-12	1.08736e+04	1.11060e+04	-3.52585e-01	-3.33435e-01	5.75896e+03	5.86743e+03	-3.14736e-01	-2.75816e-01	-1.65752e+06	-1.65242e+06	-9.73114e+05	-9.86374e+05	3.56399e+02	3.53931e+02	3.50976e-05	3.45115e-05	6.80233e+01	-2.19915e-06	-8.17738e+00	-2.02855e-13	5.10391e+03	-1.32595e+04	-2.46817e+00	-5.86124e-07
3.99841e+10	1.99247e+03	1.03582e+06	4.01233e+03	4.08018e+03	1.54891e-05	1.32977e-05	1.26039e+03	1.25225e+03	3.35916e-12	3.15733e-12	1.08837e+04	1.11154e+04	-3.51680e-01	-3.32693e-01	5.76147e+03	5.86899e+03	-3.14312e-01	-2.75588e-01	-1.65619e+06	-1.65114e+06	-9.64297e+05	-9.77711e+05	3.56432e+02	3.53986e+02	3.50657e-05	3.44821e-05	6.78503e+01	-2.19141e-06	-8.14459e+00	-2.01825e-13	5.04720e+03	-1.34136e+04	-2.44628e+00	-5.83606e-07
4.02561e+10	1.99451e+03	1.04184e+06	4.01597e+03	4.08364e+03	1.54260e-05	1.32423e-05	1.26024e+03	1.25213e+03	3.34802e-12	3.14722e-12	1.08937e+04	1.11247e+04	-3.50782e-01	-3.31957e-01	5.76397e+03	5.87053e+03	-3.13893e-01	-2.75363e-01	-1.65484e+06	-1.64985e+06	-9.55490e+05	-9.69057e+05	3.56466e+02	3.54041e+02	3.50339e-05	3.44528e-05	6.76781e+01	-2.18376e-06	-8.11217e+00	-2.00806e-13	4.99032e+03	-1.35671e+04	-2.42450e+00	-5.81106e-07
4.05281e+10	1.99654e+03	1.04786e+06	4.01959e+03	4.08710e+03	1.53635e-05	1.31873e-05	1.26009e+03	1.25201e+03	3.33697e-12	3.13718e-12	1.09036e+04	1.11340e+04	-3.49893e-01	-3.31228e-01	5.76645e+03	5.87207e+03	-3.13478e-01	-2.75141e-01	-1.65350e+06	-1.64857e+06	-9.46691e+05	-9.60411e+05	3.56500e+02	3.54097e+02	3.50023e-05	3.44237e-05	6.75067e+01	-2.17619e-06	-8.08012e+00	-1.99796e-13	4.93326e+03	-1.37199e+04	-2.40281e+00	-5.78622e-07
4.08001e+10	1.99857e+03	1.05387e+06	4.02322e+03	4.09055e+03	1.53015e-05	1.31328e-05	1.25994e+03	1.25189e+03	3.32600e-12	3.12720e-12	1.09136e+04	1.11433e+04	-3.49011e-01	-3.30505e-01	5.76893e+03	5.87359e+03	-3.13066e-01	-2.74921e-01	-1.65215e+06	-1.64727e+06	-9.37898e+05	-9.51770e+05	3.56534e+02	3.54153e+02	3.49708e-05	3.43946e-05	6.73358e+01	-2.16870e-06	-8.04838e+00	-1.98796e-13	4.87601e+03	-1.38721e+04	-2.38123e+00	-5.76154e-07
4.10721e+10	2.00058e+03	1.05988e+06	4.02683e+03	4.09399e+03	1.52400e-05	1.30787e-05	1.25979e+03	1.25178e+03	3.31510e-12	3.11729e-12	1.09235e+04	1.11525e+04	-3.48136e-01	-3.29788e-01	5.77139e+03	5.87511e+03	-3.12659e-01	-2.74704e-01	-1.65080e+06	-1.64598e+06	-9.29107e+05	-9.43131e+05	3.56567e+02	3.54207e+02	3.49394e-05	3.43657e-05	6.71655e+01	-2.16129e-06	-8.01690e+00	-1.97806e-13	4.81854e+03	-1.40237e+04	-2.35973e+00	-5.73700e-07
4.13441e+10	2.00260e+03	1.06588e+06	4.03043e+03	4.09743e+03	1.51790e-05	1.30250e-05	1.25965e+03	1.25166e+03	3.30428e-12	3.10746e-12	1.09333e+04	1.11618e+04	-3.47269e-01	-3.29078e-01	5.77383e+03	5.87662e+03	-3.12255e-01	-2.74490e-01	-1.64944e+06	-1.64468e+06	-9.20326e+05	-9.34501e+05	3.56601e+02	3.54263e+02	3.49082e-05	3.43369e-05	6.69960e+01	-2.15396e-06	-7.98578e+00	-1.96825e-13	4.76092e+03	-1.41747e+04	-2.33834e+00	-5.71263e-07
4.16161e+10	2.00461e+03	1.07188e+06	4.03403e+03	4.10085e+03	1.51185e-05	1.29718e-05	1.25950e+03	1.25155e+03	3.29354e-12	3.09769e-12	1.09432e+04	1.11710e+04	-3.46410e-01	-3.28373e-01	5.77626e+03	5.87811e+03	-3.11855e-01	-2.74278e-01	-1.64809e+06	-1.64338e+06	-9.11554e+05	-9.25879e+05	3.56635e+02	3.54318e+02	3.48771e-05	3.43082e-05	6.68271e+01	-2.14671e-06	-7.95501e+00	-1.95854e-13	4.70314e+03	-1.43250e+04	-2.31705e+00	-5.68841e-07
4.18881e+10	2.00661e+03	1.07787e+06	4.03761e+03	4.10427e+03	1.50585e-05	1.29190e-05	1.25936e+03	1.25143e+03	3.28287e-12	3.08798e-12	1.09530e+04	1.11801e+04	-3.45558e-01	-3.27674e-01	5.77869e+03	5.87959e+03	-3.11458e-01	-2.74068e-01	-1.64672e+06	-1.64208e+06	-9.02784e+05	-9.17259e+05	3.56669e+02	3.54373e+02	3.48461e-05	3.42797e-05	6.66588e+01	-2.13954e-06	-7.92449e+00	-1.94892e-13	4.64516e+03	-1.44748e+04	-2.29584e+00	-5.66434e-07
4.21601e+10	2.00859e+03	1.08386e+06	4.04119e+03	4.10768e+03	1.49990e-05	1.28666e-05	1.25921e+03	1.25132e+03	3.27228e-12	3.07834e-12	1.09628e+04	1.11893e+04	-3.44712e-01	-3.26980e-01	5.78110e+03	5.88107e+03	-3.11065e-01	-2.73860e-01	-1.64536e+06	-1.64078e+06	-8.94016e+05	-9.08640e+05	3.56701e+02	3.54426e+02	3.48152e-05	3.42512e-05	6.64910e+01	-2.13244e-06	-7.89422e+00	-1.93939e-13	4.58697e+03	-1.46240e+04	-2.27472e+00	-5.64040e-07
4.24321e+10	2.01057e+03	1.08985e+06	4.04476e+03	4.11108e+03	1.49400e-05	1.28146e-05	1.25907e+03	1.25121e+03	3.26176e-12	3.06877e-12	1.09725e+04	1.11984e+04	-3.43874e-01	-3.26293e-01	5.78350e+03	5.88254e+03	-3.10675e-01	-2.73656e-01	-1.64400e+06	-1.63947e+06	-8.85257e+05	-9.00029e+05	3.56734e+02	3.54480e+02	3.47845e-05	3.42228e-05	6.63238e+01	-2.12542e-06	-7.86427e+00	-1.92995e-13	4.52864e+03	-1.47726e+04	-2.25370e+00	-5.61662e-07
4.27041e+10	2.01255e+03	1.09583e+06	4.04832e+03	4.11448e+03	1.48815e-05	1.27631e-05	1.25893e+03	1.25110e+03	3.25132e-12	3.05926e-12	1.09822e+04	1.12075e+04	-3.43043e-01	-3.25611e-01	5.78588e+03	5.88399e+03	-3.10289e-01	-2.73453e-01	-1.64263e+06	-1.63816e+06	-8.76506e+05	-8.91426e+05	3.56767e+02	3.54535e+02	3.47539e-05	3.41946e-05	6.61574e+01	-2.11847e-06	-7.83464e+00	-1.92060e-13	4.47015e+03	-1.49207e+04	-2.23277e+00	-5.59299e-07
4.29761e+10	2.01453e+03	1.10180e+06	4.05188e+03	4.11787e+03	1.48235e-05	1.27119e-05	1.25879e+03	1.25099e+03	3.24095e-12	3.04981e-12	1.09919e+04	1.12165e+04	-3.42219e-01	-3.24935e-01	5.78825e+03	5.88544e+03	-3.09907e-01	-2.73253e-01	-1.64125e+06	-1.63684e+06	-8.67763e+05	-8.82832e+05	3.56801e+02	3.54589e+02	3.47234e-05	3.41665e-05	6.59915e+01	-2.11160e-06	-7.80533e+00	-1.91134e-13	4.41152e+03	-1.50681e+04	-2.21194e+00	-5.56952e-07
4.32481e+10	2.01650e+03	1.10777e+06	4.05542e+03	4.12125e+03	1.47660e-05	1.26612e-05	1.25866e+03	1.25088e+03	3.23065e-12	3.04043e-12	1.10016e+04	1.12256e+04	-3.41402e-01	-3.24264e-01	5.79061e+03	5.88687e+03	-3.09528e-01	-2.73055e-01	-1.63988e+06	-1.63552e+06	-8.59028e+05	-8.74242e+05	3.56835e+02	3.54644e+02	3.46931e-05	3.41385e-05	6.58263e+01	-2.10479e-06	-7.77630e+00	-1.90216e-13	4.35273e+03	-1.52149e+04	-2.19119e+00	-5.54618e-07
4.35201e+10	2.01848e+03	1.11374e+06	4.05896e+03	4.12462e+03	1.47089e-05	1.26108e-05	1.25852e+03	1.25077e+03	3.22042e-12	3.03111e-12	1.10112e+04	1.12346e+04	-3.40591e-01	-3.23599e-01	5.79295e+03	5.88829e+03	-3.09153e-01	-2.72860e-01	-1.63850e+06	-1.63420e+06	-8.50300e+05	-8.65661e+05	3.56869e+02	3.54699e+02	3.46629e-05	3.41106e-05	6.56618e+01	-2.09806e-06	-7.74758e+00	-1.89307e-13	4.29380e+03	-1.53611e+04	-2.17054e+00	-5.52299e-07
4.37921e+10	2.02046e+03	1.11970e+06	4.06248e+03	4.12798e+03	1.46523e-05	1.25609e-05	1.25838e+03	1.25067e+03	3.21026e-12	3.02186e-12	1.10208e+04	1.12435e+04	-3.39788e-01	-3.22940e-01	5.79528e+03	5.88970e+03	-3.08781e-01	-2.72667e-01	-1.63711e+06	-1.63288e+06	-8.41582e+05	-8.57089e+05	3.56905e+02	3.54755e+02	3.46328e-05	3.40828e-05	6.54978e+01	-2.09141e-06	-7.71917e+00	-1.88407e-13	4.23473e+03	-1.55068e+04	-2.14998e+00	-5.49995e-07
4.40641e+10	2.02242e+03	1.12566e+06	4.06600e+03	4.13134e+03	1.45961e-05	1.25113e-05	1.25825e+03	1.25056e+03	3.20018e-12	3.01266e-12	1.10304e+04	1.12525e+04	-3.38991e-01	-3.22286e-01	5.79760e+03	5.89110e+03	-3.08413e-01	-2.72476e-01	-1.63573e+06	-1.63155e+06	-8.32865e+05	-8.48517e+05	3.56938e+02	3.54809e+02	3.46028e-05	3.40551e-05	6.53344e+01	-2.08481e-06	-7.69097e+00	-1.87514e-13	4.17549e+03	-1.56518e+04	-2.12950e+00	-5.47704e-07
4.43361e+10	2.02436e+03	1.13162e+06	4.06952e+03	4.13469e+03	1.45404e-05	1.24621e-05	1.25812e+03	1.25046e+03	3.19016e-12	3.00353e-12	1.10399e+04	1.12614e+04	-3.38200e-01	-3.21637e-01	5.79991e+03	5.89250e+03	-3.08047e-01	-2.72287e-01	-1.63434e+06	-1.63022e+06	-8.24153e+05	-8.39949e+05	3.56972e+02	3.54863e+02	3.45729e-05	3.40275e-05	6.51715e+01	-2.07828e-06	-7.66301e+00	-1.86630e-13	4.11608e+03	-1.57964e+04	-2.10910e+00	-5.45426e-07
4.46081e+10	2.02631e+03	1.13757e+06	4.07302e+03	4.13803e+03	1.44852e-05	1.24133e-05	1.25799e+03	1.25035e+03	3.18020e-12	2.99445e-12	1.10494e+04	1.12703e+04	-3.37416e-01	-3.20993e-01	5.80221e+03	5.89388e+03	-3.07685e-01	-2.72101e-01	-1.63295e+06	-1.62889e+06	-8.15448e+05	-8.31388e+05	3.57006e+02	3.54917e+02	3.45432e-05	3.40000e-05	6.50092e+01	-2.07182e-06	-7.63534e+00	-1.85754e-13	4.05654e+03	-1.59403e+04	-2.08880e+00	-5.43163e-07
