# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the ReactionKinetics material model. This table is for lower-mtz -> lower-mantle evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa) temperature (K) depth (m) density a (kg/m3) density b (kg/m3) thermal expansivity a (1/K) thermal expansivity b (1/K) specific heat a (J/K/kg) specific heat b (J/K/kg) compressibility a (1/Pa) compressibility b (1/Pa) seismic Vp a (m/s) seismic Vp b (m/s) seismic dVp/dT a (m/s/K) seismic dVp/dT b (m/s/K) seismic Vs a (m/s) seismic Vs b (m/s) seismic dVs/dT a (m/s/K) seismic dVs/dT b (m/s/K) molar internal energy a (J/mol) molar internal energy b (J/mol) molar Gibbs a (J/mol) molar Gibbs b (J/mol) molar entropy a (J/mol) molar entropy b (J/mol) molar volume a (m^3/mol) molar volume b (m^3/mol) delta density (kg/m3) delta thermal expansivity (1/K) delta specific heat (J/K/kg) delta compressibility (1/Pa) delta internal energy (J/mol) delta molar Gibbs (J/mol) delta molar entropy (J/K/mol) delta molar volume (m^3/mol)
#
pressure	temperature	depth	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
3.04641e+10	1.91623e+03	8.22091e+05	3.95339e+03	4.25999e+03	1.55739e-05	2.47611e-05	1.25726e+03	1.30719e+03	3.56230e-12	3.18055e-12	1.07693e+04	1.13994e+04	-3.63083e-01	-3.16657e-01	5.80765e+03	6.48886e+03	-2.85379e-01	-2.94046e-01	-1.69405e+06	-1.62768e+06	-1.28420e+06	-1.30236e+06	3.51894e+02	3.55284e+02	3.55880e-05	3.30267e-05	3.06604e+02	9.18722e-06	4.99239e+01	-3.81752e-13	6.63710e+04	-1.81516e+04	3.39003e+00	-2.56126e-06
3.07361e+10	1.91859e+03	8.28286e+05	3.95717e+03	4.26371e+03	1.54983e-05	2.46792e-05	1.25710e+03	1.30696e+03	3.54917e-12	3.17035e-12	1.07798e+04	1.14104e+04	-3.62068e-01	-3.15485e-01	5.80960e+03	6.49334e+03	-2.85040e-01	-2.93125e-01	-1.69288e+06	-1.62679e+06	-1.27536e+06	-1.29422e+06	3.51961e+02	3.55289e+02	3.55540e-05	3.29979e-05	3.06542e+02	9.18088e-06	4.98663e+01	-3.78812e-13	6.60913e+04	-1.88555e+04	3.32704e+00	-2.55607e-06
3.10081e+10	1.92096e+03	8.34476e+05	3.96094e+03	4.26742e+03	1.54235e-05	2.45980e-05	1.25693e+03	1.30674e+03	3.53614e-12	3.16023e-12	1.07902e+04	1.14213e+04	-3.61065e-01	-3.14323e-01	5.81153e+03	6.49780e+03	-2.84705e-01	-2.92211e-01	-1.69170e+06	-1.62589e+06	-1.26653e+06	-1.28609e+06	3.52030e+02	3.55294e+02	3.55201e-05	3.29692e-05	3.06482e+02	9.17449e-06	4.98088e+01	-3.75905e-13	6.58112e+04	-1.95579e+04	3.26409e+00	-2.55091e-06
3.12801e+10	1.92327e+03	8.40659e+05	3.96470e+03	4.27112e+03	1.53493e-05	2.45172e-05	1.25677e+03	1.30652e+03	3.52320e-12	3.15017e-12	1.08006e+04	1.14322e+04	-3.60069e-01	-3.13168e-01	5.81347e+03	6.50226e+03	-2.84372e-01	-2.91301e-01	-1.69053e+06	-1.62500e+06	-1.25768e+06	-1.27794e+06	3.52094e+02	3.55295e+02	3.54864e-05	3.29406e-05	3.06425e+02	9.16798e-06	4.97495e+01	-3.73028e-13	6.55308e+04	-2.02585e+04	3.20095e+00	-2.54581e-06
3.15521e+10	1.92556e+03	8.46837e+05	3.96845e+03	4.27482e+03	1.52758e-05	2.44372e-05	1.25660e+03	1.30629e+03	3.51036e-12	3.14018e-12	1.08109e+04	1.14431e+04	-3.59083e-01	-3.12024e-01	5.81540e+03	6.50671e+03	-2.84044e-01	-2.90399e-01	-1.68935e+06	-1.62410e+06	-1.24884e+06	-1.26980e+06	3.52157e+02	3.55295e+02	3.54529e-05	3.29121e-05	3.06369e+02	9.16140e-06	4.96899e+01	-3.70184e-13	6.52501e+04	-2.09575e+04	3.13781e+00	-2.54074e-06
3.18241e+10	1.92786e+03	8.53010e+05	3.97219e+03	4.27851e+03	1.52030e-05	2.43577e-05	1.25644e+03	1.30607e+03	3.49763e-12	3.13026e-12	1.08212e+04	1.14540e+04	-3.58108e-01	-3.10889e-01	5.81730e+03	6.51113e+03	-2.83721e-01	-2.89504e-01	-1.68817e+06	-1.62320e+06	-1.24001e+06	-1.26167e+06	3.52221e+02	3.55295e+02	3.54195e-05	3.28838e-05	3.06315e+02	9.15476e-06	4.96306e+01	-3.67372e-13	6.49691e+04	-2.16551e+04	3.07471e+00	-2.53571e-06
3.20961e+10	1.93016e+03	8.59177e+05	3.97593e+03	4.28219e+03	1.51309e-05	2.42789e-05	1.25628e+03	1.30585e+03	3.48501e-12	3.12041e-12	1.08315e+04	1.14648e+04	-3.57142e-01	-3.09764e-01	5.81919e+03	6.51554e+03	-2.83401e-01	-2.88617e-01	-1.68699e+06	-1.62230e+06	-1.23119e+06	-1.25354e+06	3.52285e+02	3.55297e+02	3.53862e-05	3.28555e-05	3.06261e+02	9.14806e-06	4.95714e+01	-3.64593e-13	6.46877e+04	-2.23511e+04	3.01165e+00	-2.53071e-06
3.23681e+10	1.93243e+03	8.65338e+05	3.97965e+03	4.28586e+03	1.50594e-05	2.42007e-05	1.25612e+03	1.30563e+03	3.47247e-12	3.11063e-12	1.08417e+04	1.14756e+04	-3.56185e-01	-3.08648e-01	5.82108e+03	6.51993e+03	-2.83085e-01	-2.87735e-01	-1.68580e+06	-1.62139e+06	-1.22237e+06	-1.24542e+06	3.52348e+02	3.55296e+02	3.53531e-05	3.28274e-05	3.06210e+02	9.14129e-06	4.95116e+01	-3.61843e-13	6.44061e+04	-2.30455e+04	2.94855e+00	-2.52575e-06
3.26401e+10	1.93470e+03	8.71494e+05	3.98336e+03	4.28952e+03	1.49887e-05	2.41231e-05	1.25597e+03	1.30542e+03	3.46004e-12	3.10092e-12	1.08519e+04	1.14863e+04	-3.55237e-01	-3.07541e-01	5.82295e+03	6.52431e+03	-2.82772e-01	-2.86861e-01	-1.68461e+06	-1.62048e+06	-1.21356e+06	-1.23730e+06	3.52411e+02	3.55297e+02	3.53202e-05	3.27993e-05	3.06160e+02	9.13447e-06	4.94518e+01	-3.59125e-13	6.41242e+04	-2.37385e+04	2.88548e+00	-2.52083e-06
3.29121e+10	1.93697e+03	8.77645e+05	3.98706e+03	4.29317e+03	1.49186e-05	2.40461e-05	1.25581e+03	1.30520e+03	3.44771e-12	3.09127e-12	1.08621e+04	1.14970e+04	-3.54299e-01	-3.06444e-01	5.82480e+03	6.52867e+03	-2.82464e-01	-2.85993e-01	-1.68341e+06	-1.61957e+06	-1.20476e+06	-1.22919e+06	3.52475e+02	3.55297e+02	3.52874e-05	3.27714e-05	3.06111e+02	9.12760e-06	4.93922e+01	-3.56437e-13	6.38419e+04	-2.44300e+04	2.82246e+00	-2.51594e-06
3.31841e+10	1.93924e+03	8.83790e+05	3.99076e+03	4.29682e+03	1.48491e-05	2.39698e-05	1.25566e+03	1.30499e+03	3.43547e-12	3.08169e-12	1.08722e+04	1.15077e+04	-3.53370e-01	-3.05356e-01	5.82664e+03	6.53301e+03	-2.82159e-01	-2.85132e-01	-1.68220e+06	-1.61864e+06	-1.19597e+06	-1.22109e+06	3.52539e+02	3.55298e+02	3.52547e-05	3.27436e-05	3.06062e+02	9.12067e-06	4.93327e+01	-3.53779e-13	6.35594e+04	-2.51200e+04	2.75947e+00	-2.51109e-06
3.34561e+10	1.94146e+03	8.89930e+05	3.99444e+03	4.30046e+03	1.47802e-05	2.38939e-05	1.25550e+03	1.30478e+03	3.42332e-12	3.07217e-12	1.08823e+04	1.15184e+04	-3.52448e-01	-3.04275e-01	5.82847e+03	6.53735e+03	-2.81857e-01	-2.84276e-01	-1.68100e+06	-1.61773e+06	-1.18716e+06	-1.21297e+06	3.52599e+02	3.55295e+02	3.52222e-05	3.27159e-05	3.06017e+02	9.11366e-06	4.92718e+01	-3.51149e-13	6.32767e+04	-2.58084e+04	2.69635e+00	-2.50628e-06
3.37281e+10	1.94368e+03	8.96065e+05	3.99812e+03	4.30409e+03	1.47120e-05	2.38186e-05	1.25535e+03	1.30456e+03	3.41126e-12	3.06271e-12	1.08924e+04	1.15290e+04	-3.51535e-01	-3.03204e-01	5.83030e+03	6.54167e+03	-2.81559e-01	-2.83427e-01	-1.67980e+06	-1.61680e+06	-1.17837e+06	-1.20487e+06	3.52660e+02	3.55293e+02	3.51898e-05	3.26883e-05	3.05973e+02	9.10660e-06	4.92110e+01	-3.48547e-13	6.29937e+04	-2.64954e+04	2.63327e+00	-2.50150e-06
3.40001e+10	1.94590e+03	9.02195e+05	4.00178e+03	4.30771e+03	1.46444e-05	2.37439e-05	1.25520e+03	1.30435e+03	3.39930e-12	3.05332e-12	1.09024e+04	1.15396e+04	-3.50632e-01	-3.02141e-01	5.83211e+03	6.54597e+03	-2.81265e-01	-2.82584e-01	-1.67859e+06	-1.61588e+06	-1.16959e+06	-1.19677e+06	3.52721e+02	3.55291e+02	3.51576e-05	3.26608e-05	3.05930e+02	9.09949e-06	4.91504e+01	-3.45975e-13	6.27105e+04	-2.71809e+04	2.57025e+00	-2.49676e-06
3.42721e+10	1.94812e+03	9.08320e+05	4.00544e+03	4.31133e+03	1.45774e-05	2.36698e-05	1.25506e+03	1.30415e+03	3.38743e-12	3.04400e-12	1.09124e+04	1.15502e+04	-3.49736e-01	-3.01087e-01	5.83390e+03	6.55026e+03	-2.80974e-01	-2.81748e-01	-1.67737e+06	-1.61494e+06	-1.16081e+06	-1.18868e+06	3.52783e+02	3.55290e+02	3.51255e-05	3.26335e-05	3.05888e+02	9.09235e-06	4.90900e+01	-3.43430e-13	6.24270e+04	-2.78650e+04	2.50728e+00	-2.49204e-06
3.45441e+10	1.95029e+03	9.14440e+05	4.00909e+03	4.31493e+03	1.45110e-05	2.35961e-05	1.25491e+03	1.30394e+03	3.37564e-12	3.03473e-12	1.09224e+04	1.15607e+04	-3.48849e-01	-3.00040e-01	5.83569e+03	6.55454e+03	-2.80686e-01	-2.80916e-01	-1.67616e+06	-1.61402e+06	-1.15203e+06	-1.18058e+06	3.52840e+02	3.55284e+02	3.50935e-05	3.26062e-05	3.05849e+02	9.08512e-06	4.90282e+01	-3.40912e-13	6.21434e+04	-2.85476e+04	2.44417e+00	-2.48738e-06
3.48161e+10	1.95246e+03	9.20554e+05	4.01272e+03	4.31854e+03	1.44451e-05	2.35230e-05	1.25476e+03	1.30373e+03	3.36394e-12	3.02552e-12	1.09324e+04	1.15712e+04	-3.47969e-01	-2.99002e-01	5.83747e+03	6.55880e+03	-2.80401e-01	-2.80091e-01	-1.67494e+06	-1.61308e+06	-1.14325e+06	-1.17248e+06	3.52899e+02	3.55280e+02	3.50617e-05	3.25790e-05	3.05811e+02	9.07785e-06	4.89666e+01	-3.38420e-13	6.18595e+04	-2.92288e+04	2.38112e+00	-2.48274e-06
3.50881e+10	1.95464e+03	9.26664e+05	4.01635e+03	4.32213e+03	1.43799e-05	2.34505e-05	1.25462e+03	1.30352e+03	3.35233e-12	3.01638e-12	1.09423e+04	1.15817e+04	-3.47098e-01	-2.97972e-01	5.83923e+03	6.56305e+03	-2.80120e-01	-2.79272e-01	-1.67372e+06	-1.61214e+06	-1.13449e+06	-1.16440e+06	3.52958e+02	3.55276e+02	3.50300e-05	3.25519e-05	3.05774e+02	9.07055e-06	4.89052e+01	-3.35957e-13	6.15754e+04	-2.99086e+04	2.31812e+00	-2.47813e-06
3.53601e+10	1.95681e+03	9.32769e+05	4.01997e+03	4.32571e+03	1.43153e-05	2.33785e-05	1.25448e+03	1.30332e+03	3.34081e-12	3.00729e-12	1.09522e+04	1.15921e+04	-3.46235e-01	-2.96950e-01	5.84098e+03	6.56728e+03	-2.79842e-01	-2.78460e-01	-1.67249e+06	-1.61120e+06	-1.12573e+06	-1.15632e+06	3.53017e+02	3.55272e+02	3.49985e-05	3.25249e-05	3.05737e+02	9.06321e-06	4.88439e+01	-3.33520e-13	6.12911e+04	-3.05869e+04	2.25517e+00	-2.47356e-06
3.56321e+10	1.95895e+03	9.38869e+05	4.02359e+03	4.32929e+03	1.42512e-05	2.33070e-05	1.25433e+03	1.30312e+03	3.32937e-12	2.99827e-12	1.09620e+04	1.16025e+04	-3.45380e-01	-2.95936e-01	5.84272e+03	6.57150e+03	-2.79567e-01	-2.77652e-01	-1.67127e+06	-1.61026e+06	-1.11697e+06	-1.14823e+06	3.53074e+02	3.55266e+02	3.49671e-05	3.24980e-05	3.05703e+02	9.05580e-06	4.87818e+01	-3.31107e-13	6.10066e+04	-3.12639e+04	2.19215e+00	-2.46902e-06
3.59041e+10	1.96110e+03	9.44964e+05	4.02719e+03	4.33286e+03	1.41877e-05	2.32360e-05	1.25419e+03	1.30291e+03	3.31802e-12	2.98930e-12	1.09718e+04	1.16129e+04	-3.44532e-01	-2.94930e-01	5.84445e+03	6.57571e+03	-2.79296e-01	-2.76851e-01	-1.67003e+06	-1.60931e+06	-1.10822e+06	-1.14016e+06	3.53132e+02	3.55261e+02	3.49358e-05	3.24713e-05	3.05670e+02	9.04837e-06	4.87203e+01	-3.28721e-13	6.07220e+04	-3.19395e+04	2.12924e+00	-2.46451e-06
3.61761e+10	1.96325e+03	9.51054e+05	4.03078e+03	4.33642e+03	1.41247e-05	2.31656e-05	1.25406e+03	1.30272e+03	3.30676e-12	2.98040e-12	1.09816e+04	1.16233e+04	-3.43693e-01	-2.93932e-01	5.84616e+03	6.57989e+03	-2.79029e-01	-2.76056e-01	-1.66879e+06	-1.60836e+06	-1.09948e+06	-1.13210e+06	3.53191e+02	3.55258e+02	3.49047e-05	3.24446e-05	3.05637e+02	9.04092e-06	4.86591e+01	-3.26361e-13	6.04371e+04	-3.26138e+04	2.06640e+00	-2.46002e-06
3.64481e+10	1.96540e+03	9.57140e+05	4.03436e+03	4.33997e+03	1.40623e-05	2.30957e-05	1.25392e+03	1.30252e+03	3.29558e-12	2.97155e-12	1.09913e+04	1.16336e+04	-3.42861e-01	-2.92943e-01	5.84786e+03	6.58406e+03	-2.78764e-01	-2.75266e-01	-1.66755e+06	-1.60740e+06	-1.09075e+06	-1.12404e+06	3.53251e+02	3.55254e+02	3.48737e-05	3.24181e-05	3.05605e+02	9.03342e-06	4.85979e+01	-3.24026e-13	6.01520e+04	-3.32866e+04	2.00359e+00	-2.45557e-06
3.67201e+10	1.96752e+03	9.63220e+05	4.03794e+03	4.34351e+03	1.40004e-05	2.30263e-05	1.25378e+03	1.30232e+03	3.28448e-12	2.96276e-12	1.10011e+04	1.16439e+04	-3.42037e-01	-2.91960e-01	5.84956e+03	6.58822e+03	-2.78502e-01	-2.74482e-01	-1.66631e+06	-1.60644e+06	-1.08202e+06	-1.11598e+06	3.53308e+02	3.55249e+02	3.48428e-05	3.23916e-05	3.05575e+02	9.02587e-06	4.85360e+01	-3.21714e-13	5.98668e+04	-3.39581e+04	1.94073e+00	-2.45115e-06
3.69921e+10	1.96964e+03	9.69296e+05	4.04151e+03	4.34705e+03	1.39391e-05	2.29574e-05	1.25365e+03	1.30212e+03	3.27346e-12	2.95403e-12	1.10108e+04	1.16542e+04	-3.41220e-01	-2.90984e-01	5.85124e+03	6.59237e+03	-2.78243e-01	-2.73703e-01	-1.66506e+06	-1.60548e+06	-1.07330e+06	-1.10793e+06	3.53366e+02	3.55244e+02	3.48120e-05	3.23653e-05	3.05546e+02	9.01830e-06	4.84743e+01	-3.19427e-13	5.95815e+04	-3.46283e+04	1.87793e+00	-2.44677e-06
3.72641e+10	1.97176e+03	9.75367e+05	4.04506e+03	4.35058e+03	1.38783e-05	2.28890e-05	1.25352e+03	1.30193e+03	3.26252e-12	2.94536e-12	1.10204e+04	1.16644e+04	-3.40410e-01	-2.90017e-01	5.85290e+03	6.59650e+03	-2.77988e-01	-2.72930e-01	-1.66381e+06	-1.60452e+06	-1.06458e+06	-1.09988e+06	3.53424e+02	3.55239e+02	3.47814e-05	3.23390e-05	3.05518e+02	9.01069e-06	4.84128e+01	-3.17164e-13	5.92959e+04	-3.52971e+04	1.81519e+00	-2.44240e-06
3.75361e+10	1.97388e+03	9.81434e+05	4.04861e+03	4.35410e+03	1.38180e-05	2.28211e-05	1.25338e+03	1.30174e+03	3.25166e-12	2.93674e-12	1.10300e+04	1.16746e+04	-3.39608e-01	-2.89057e-01	5.85456e+03	6.60061e+03	-2.77735e-01	-2.72163e-01	-1.66256e+06	-1.60355e+06	-1.05587e+06	-1.09184e+06	3.53482e+02	3.55234e+02	3.47509e-05	3.23128e-05	3.05491e+02	9.00306e-06	4.83513e+01	-3.14925e-13	5.90102e+04	-3.59647e+04	1.75248e+00	-2.43807e-06
3.78081e+10	1.97596e+03	9.87496e+05	4.05215e+03	4.35762e+03	1.37582e-05	2.27536e-05	1.25325e+03	1.30154e+03	3.24088e-12	2.92817e-12	1.10396e+04	1.16848e+04	-3.38812e-01	-2.88103e-01	5.85621e+03	6.60472e+03	-2.77485e-01	-2.71400e-01	-1.66130e+06	-1.60258e+06	-1.04716e+06	-1.08379e+06	3.53537e+02	3.55227e+02	3.47205e-05	3.22868e-05	3.05466e+02	8.99537e-06	4.82890e+01	-3.12707e-13	5.87245e+04	-3.66308e+04	1.68971e+00	-2.43378e-06
3.80801e+10	1.97804e+03	9.93553e+05	4.05569e+03	4.36113e+03	1.36989e-05	2.26866e-05	1.25312e+03	1.30135e+03	3.23017e-12	2.91966e-12	1.10492e+04	1.16949e+04	-3.38023e-01	-2.87157e-01	5.85785e+03	6.60881e+03	-2.77238e-01	-2.70642e-01	-1.66004e+06	-1.60161e+06	-1.03846e+06	-1.07575e+06	3.53593e+02	3.55220e+02	3.46903e-05	3.22608e-05	3.05442e+02	8.98766e-06	4.82269e+01	-3.10513e-13	5.84386e+04	-3.72957e+04	1.62701e+00	-2.42951e-06
3.83521e+10	1.98012e+03	9.99605e+05	4.05921e+03	4.36463e+03	1.36402e-05	2.26201e-05	1.25300e+03	1.30116e+03	3.21954e-12	2.91120e-12	1.10588e+04	1.17050e+04	-3.37242e-01	-2.86218e-01	5.85947e+03	6.61289e+03	-2.76994e-01	-2.69890e-01	-1.65878e+06	-1.60063e+06	-1.02976e+06	-1.06772e+06	3.53650e+02	3.55214e+02	3.46602e-05	3.22349e-05	3.05418e+02	8.97992e-06	4.81650e+01	-3.08342e-13	5.81526e+04	-3.79592e+04	1.56437e+00	-2.42527e-06
3.86241e+10	1.98220e+03	1.00565e+06	4.06273e+03	4.36812e+03	1.35819e-05	2.25541e-05	1.25287e+03	1.30097e+03	3.20899e-12	2.90280e-12	1.10683e+04	1.17151e+04	-3.36467e-01	-2.85286e-01	5.86108e+03	6.61695e+03	-2.76753e-01	-2.69143e-01	-1.65752e+06	-1.59965e+06	-1.02107e+06	-1.05969e+06	3.53706e+02	3.55208e+02	3.46302e-05	3.22091e-05	3.05396e+02	8.97216e-06	4.81031e+01	-3.06193e-13	5.78664e+04	-3.86215e+04	1.50176e+00	-2.42106e-06
3.88961e+10	1.98424e+03	1.01170e+06	4.06623e+03	4.37161e+03	1.35241e-05	2.24884e-05	1.25274e+03	1.30078e+03	3.19851e-12	2.89444e-12	1.10777e+04	1.17252e+04	-3.35698e-01	-2.84360e-01	5.86269e+03	6.62100e+03	-2.76514e-01	-2.68401e-01	-1.65625e+06	-1.59867e+06	-1.01238e+06	-1.05166e+06	3.53761e+02	3.55200e+02	3.46003e-05	3.21834e-05	3.05376e+02	8.96435e-06	4.80406e+01	-3.04065e-13	5.75802e+04	-3.92825e+04	1.43913e+00	-2.41688e-06
3.91681e+10	1.98630e+03	1.01773e+06	4.06973e+03	4.37509e+03	1.34668e-05	2.24233e-05	1.25262e+03	1.30060e+03	3.18810e-12	2.88614e-12	1.10872e+04	1.17352e+04	-3.34937e-01	-2.83442e-01	5.86428e+03	6.62504e+03	-2.76278e-01	-2.67664e-01	-1.65498e+06	-1.59769e+06	-1.00370e+06	-1.04364e+06	3.53816e+02	3.55193e+02	3.45706e-05	3.21578e-05	3.05356e+02	8.95653e-06	4.79785e+01	-3.01959e-13	5.72938e+04	-3.99422e+04	1.37658e+00	-2.41272e-06
3.94401e+10	1.98837e+03	1.02377e+06	4.07322e+03	4.37856e+03	1.34100e-05	2.23587e-05	1.25249e+03	1.30041e+03	3.17778e-12	2.87790e-12	1.10966e+04	1.17453e+04	-3.34183e-01	-2.82531e-01	5.86586e+03	6.62906e+03	-2.76046e-01	-2.66933e-01	-1.65370e+06	-1.59669e+06	-9.95036e+05	-1.03564e+06	3.53874e+02	3.55188e+02	3.45410e-05	3.21324e-05	3.05336e+02	8.94871e-06	4.79172e+01	-2.99875e-13	5.70073e+04	-4.06007e+04	1.31415e+00	-2.40859e-06
3.97121e+10	1.99043e+03	1.02980e+06	4.07670e+03	4.38202e+03	1.33536e-05	2.22945e-05	1.25237e+03	1.30023e+03	3.16752e-12	2.86971e-12	1.11060e+04	1.17552e+04	-3.33435e-01	-2.81626e-01	5.86743e+03	6.63306e+03	-2.75816e-01	-2.66207e-01	-1.65242e+06	-1.59570e+06	-9.86374e+05	-1.02763e+06	3.53931e+02	3.55182e+02	3.45115e-05	3.21070e-05	3.05318e+02	8.94086e-06	4.78557e+01	-2.97812e-13	5.67207e+04	-4.12579e+04	1.25174e+00	-2.40448e-06
3.99841e+10	1.99247e+03	1.03582e+06	4.08018e+03	4.38548e+03	1.32977e-05	2.22307e-05	1.25225e+03	1.30004e+03	3.15733e-12	2.86156e-12	1.11154e+04	1.17652e+04	-3.32693e-01	-2.80728e-01	5.86899e+03	6.63706e+03	-2.75588e-01	-2.65485e-01	-1.65114e+06	-1.59471e+06	-9.77711e+05	-1.01962e+06	3.53986e+02	3.55175e+02	3.44821e-05	3.20817e-05	3.05301e+02	8.93296e-06	4.77937e+01	-2.95769e-13	5.64340e+04	-4.19139e+04	1.18931e+00	-2.40041e-06
4.02561e+10	1.99451e+03	1.04184e+06	4.08364e+03	4.38893e+03	1.32423e-05	2.21673e-05	1.25213e+03	1.29986e+03	3.14722e-12	2.85347e-12	1.11247e+04	1.17751e+04	-3.31957e-01	-2.79836e-01	5.87053e+03	6.64104e+03	-2.75363e-01	-2.64768e-01	-1.64985e+06	-1.59371e+06	-9.69057e+05	-1.01163e+06	3.54041e+02	3.55168e+02	3.44528e-05	3.20564e-05	3.05285e+02	8.92506e-06	4.77319e+01	-2.93747e-13	5.61473e+04	-4.25686e+04	1.12695e+00	-2.39636e-06
4.05281e+10	1.99654e+03	1.04786e+06	4.08710e+03	4.39237e+03	1.31873e-05	2.21044e-05	1.25201e+03	1.29968e+03	3.13718e-12	2.84543e-12	1.11340e+04	1.17850e+04	-3.31228e-01	-2.78951e-01	5.87207e+03	6.64500e+03	-2.75141e-01	-2.64056e-01	-1.64857e+06	-1.59270e+06	-9.60411e+05	-1.00363e+06	3.54097e+02	3.55162e+02	3.44237e-05	3.20313e-05	3.05269e+02	8.91714e-06	4.76704e+01	-2.91746e-13	5.58604e+04	-4.32221e+04	1.06466e+00	-2.39234e-06
4.08001e+10	1.99857e+03	1.05387e+06	4.09055e+03	4.39581e+03	1.31328e-05	2.20420e-05	1.25189e+03	1.29950e+03	3.12720e-12	2.83744e-12	1.11433e+04	1.17949e+04	-3.30505e-01	-2.78073e-01	5.87359e+03	6.64896e+03	-2.74921e-01	-2.63349e-01	-1.64727e+06	-1.59170e+06	-9.51770e+05	-9.95644e+05	3.54153e+02	3.55155e+02	3.43946e-05	3.20063e-05	3.05255e+02	8.90919e-06	4.76087e+01	-2.89764e-13	5.55735e+04	-4.38744e+04	1.00239e+00	-2.38834e-06
4.10721e+10	2.00058e+03	1.05988e+06	4.09399e+03	4.39924e+03	1.30787e-05	2.19799e-05	1.25178e+03	1.29932e+03	3.11729e-12	2.82949e-12	1.11525e+04	1.18047e+04	-3.29788e-01	-2.77200e-01	5.87511e+03	6.65290e+03	-2.74704e-01	-2.62646e-01	-1.64598e+06	-1.59069e+06	-9.43131e+05	-9.87656e+05	3.54207e+02	3.55148e+02	3.43657e-05	3.19813e-05	3.05242e+02	8.90122e-06	4.75469e+01	-2.87801e-13	5.52865e+04	-4.45254e+04	9.40136e-01	-2.38437e-06
4.13441e+10	2.00260e+03	1.06588e+06	4.09743e+03	4.40266e+03	1.30250e-05	2.19183e-05	1.25166e+03	1.29915e+03	3.10746e-12	2.82160e-12	1.11618e+04	1.18145e+04	-3.29078e-01	-2.76334e-01	5.87662e+03	6.65683e+03	-2.74490e-01	-2.61948e-01	-1.64468e+06	-1.58968e+06	-9.34501e+05	-9.79676e+05	3.54263e+02	3.55141e+02	3.43369e-05	3.19565e-05	3.05230e+02	8.89324e-06	4.74852e+01	-2.85858e-13	5.49995e+04	-4.51752e+04	8.77951e-01	-2.38043e-06
4.16161e+10	2.00461e+03	1.07188e+06	4.10085e+03	4.40607e+03	1.29718e-05	2.18571e-05	1.25155e+03	1.29897e+03	3.09769e-12	2.81375e-12	1.11710e+04	1.18243e+04	-3.28373e-01	-2.75474e-01	5.87811e+03	6.66074e+03	-2.74278e-01	-2.61255e-01	-1.64338e+06	-1.58867e+06	-9.25879e+05	-9.71703e+05	3.54318e+02	3.55134e+02	3.43082e-05	3.19317e-05	3.05218e+02	8.88524e-06	4.74239e+01	-2.83935e-13	5.47123e+04	-4.58239e+04	8.15838e-01	-2.37650e-06
4.18881e+10	2.00661e+03	1.07787e+06	4.10427e+03	4.40948e+03	1.29190e-05	2.17962e-05	1.25143e+03	1.29879e+03	3.08798e-12	2.80595e-12	1.11801e+04	1.18341e+04	-3.27674e-01	-2.74620e-01	5.87959e+03	6.66465e+03	-2.74068e-01	-2.60567e-01	-1.64208e+06	-1.58765e+06	-9.17259e+05	-9.63730e+05	3.54373e+02	3.55127e+02	3.42797e-05	3.19071e-05	3.05208e+02	8.87723e-06	4.73623e+01	-2.82029e-13	5.44252e+04	-4.64713e+04	7.53737e-01	-2.37261e-06
4.21601e+10	2.00859e+03	1.08386e+06	4.10768e+03	4.41288e+03	1.28666e-05	2.17358e-05	1.25132e+03	1.29862e+03	3.07834e-12	2.79820e-12	1.11893e+04	1.18438e+04	-3.26980e-01	-2.73771e-01	5.88107e+03	6.66854e+03	-2.73860e-01	-2.59882e-01	-1.64078e+06	-1.58664e+06	-9.08640e+05	-9.55758e+05	3.54426e+02	3.55118e+02	3.42512e-05	3.18824e-05	3.05199e+02	8.86918e-06	4.73003e+01	-2.80142e-13	5.41380e+04	-4.71176e+04	6.91637e-01	-2.36874e-06
4.24321e+10	2.01057e+03	1.08985e+06	4.11108e+03	4.41628e+03	1.28146e-05	2.16758e-05	1.25121e+03	1.29845e+03	3.06877e-12	2.79049e-12	1.11984e+04	1.18536e+04	-3.26293e-01	-2.72929e-01	5.88254e+03	6.67242e+03	-2.73656e-01	-2.59201e-01	-1.63947e+06	-1.58562e+06	-9.00029e+05	-9.47792e+05	3.54480e+02	3.55110e+02	3.42228e-05	3.18579e-05	3.05191e+02	8.86113e-06	4.72385e+01	-2.78274e-13	5.38508e+04	-4.77627e+04	6.29605e-01	-2.36490e-06
